날짜,지역,수요량(MJ),기온(°C),요일
2024-07-16,의성,134.7,35.3,화
2024-07-17,의성,131.7,36.3,수
2024-07-18,의성,120.1,37.4,목
2024-07-19,의성,134.1,36.0,금
2024-07-20,의성,108.2,32.5,토
2024-07-21,의성,113.1,33.5,일
2024-07-22,의성,126.0,36.5,월
2024-07-23,의성,126.0,33.3,화
2024-07-24,의성,130.1,37.2,수
2024-07-25,의성,129.3,34.6,목
2024-07-26,의성,125.1,37.6,금
2024-07-27,의성,118.2,37.6,토
2024-07-28,의성,131.6,34.7,일
2024-07-29,의성,127.7,32.9,월
2024-07-30,의성,136.2,32.5,화
2024-07-31,의성,140.9,38.4,수
2024-08-01,의성,160.9,35.4,목
2024-08-02,의성,148.9,32.3,금
2024-08-03,의성,149.7,37.1,토
2024-08-04,의성,156.0,32.0,일
2024-08-05,의성,165.8,31.0,월
2024-08-06,의성,167.7,32.6,화
2024-08-07,의성,150.7,32.9,수
2024-08-08,의성,171.0,33.1,목
2024-08-09,의성,168.8,32.9,금
2024-08-10,의성,146.1,30.9,토
2024-08-11,의성,151.7,31.7,일
2024-08-12,의성,168.1,33.1,월
2024-08-13,의성,168.1,35.2,화
2024-08-14,의성,154.4,33.5,수
2024-08-15,의성,158.2,33.0,목
2024-08-16,의성,159.5,32.3,금
2024-08-17,의성,131.9,31.0,토
2024-08-18,의성,147.7,31.7,일
2024-08-19,의성,162.6,30.3,월
2024-08-20,의성,170.8,36.8,화
2024-08-21,의성,165.7,36.3,수
2024-08-22,의성,156.6,35.3,목
2024-08-23,의성,140.2,31.7,금
2024-08-24,의성,157.5,35.4,토
2024-08-25,의성,144.4,31.9,일
2024-08-26,의성,165.6,31.5,월
2024-08-27,의성,148.3,35.2,화
2024-08-28,의성,160.3,33.8,수
2024-08-29,의성,166.2,33.2,목
2024-08-30,의성,161.7,32.6,금
2024-08-31,의성,153.3,32.6,토
2024-09-01,의성,236.6,28.3,일
2024-09-02,의성,255.1,25.0,월
2024-09-03,의성,260.5,29.3,화
2024-09-04,의성,283.0,28.8,수
2024-09-05,의성,261.2,29.6,목
2024-09-06,의성,226.8,26.5,금
2024-09-07,의성,230.2,27.2,토
2024-09-08,의성,232.2,28.3,일
2024-09-09,의성,236.9,26.9,월
2024-09-10,의성,266.2,25.6,화
2024-09-11,의성,258.7,30.9,수
2024-09-12,의성,272.4,28.2,목
2024-09-13,의성,264.8,25.9,금
2024-09-14,의성,244.1,26.0,토
2024-09-15,의성,237.5,27.8,일
2024-09-16,의성,269.2,25.9,월
2024-09-17,의성,246.9,31.7,화
2024-09-18,의성,263.0,26.8,수
2024-09-19,의성,252.7,29.1,목
2024-09-20,의성,277.7,21.8,금
2024-09-21,의성,213.6,29.0,토
2024-09-22,의성,252.3,26.3,일
2024-09-23,의성,272.2,30.4,월
2024-09-24,의성,261.1,27.1,화
2024-09-25,의성,274.7,27.2,수
2024-09-26,의성,249.5,25.7,목
2024-09-27,의성,259.4,29.5,금
2024-09-28,의성,226.1,30.3,토
2024-09-29,의성,223.2,27.4,일
2024-09-30,의성,240.8,27.5,월
2024-10-01,의성,362.0,19.0,화
2024-10-02,의성,404.0,21.4,수
2024-10-03,의성,416.0,16.5,목
2024-10-04,의성,390.9,25.0,금
2024-10-05,의성,400.6,18.7,토
2024-10-06,의성,351.4,17.4,일
2024-10-07,의성,416.2,20.4,월
2024-10-08,의성,380.3,20.7,화
2024-10-09,의성,383.3,18.1,수
2024-10-10,의성,390.9,18.0,목
2024-10-11,의성,360.9,18.9,금
2024-10-12,의성,342.3,22.5,토
2024-10-13,의성,348.0,17.5,일
2024-10-14,의성,355.9,20.1,월
2024-10-15,의성,369.6,20.7,화
2024-10-16,의성,400.2,23.4,수
2024-10-17,의성,375.5,19.2,목
2024-10-18,의성,401.9,19.8,금
2024-10-19,의성,347.2,19.9,토
2024-10-20,의성,340.4,20.1,일
2024-10-21,의성,349.3,19.3,월
2024-10-22,의성,395.8,21.9,화
2024-10-23,의성,427.0,18.5,수
2024-10-24,의성,369.8,20.2,목
2024-10-25,의성,397.8,21.7,금
2024-10-26,의성,343.5,20.8,토
2024-10-27,의성,346.4,20.9,일
2024-10-28,의성,352.9,21.1,월
2024-10-29,의성,423.6,19.1,화
2024-10-30,의성,378.2,18.5,수
2024-10-31,의성,366.3,19.1,목
2024-11-01,의성,578.3,8.1,금
2024-11-02,의성,525.1,12.8,토
2024-11-03,의성,527.6,12.2,일
2024-11-04,의성,579.4,14.5,월
2024-11-05,의성,576.8,11.4,화
2024-11-06,의성,626.3,13.7,수
2024-11-07,의성,587.9,11.2,목
2024-11-08,의성,556.0,13.2,금
2024-11-09,의성,487.9,12.5,토
2024-11-10,의성,536.2,9.0,일
2024-11-11,의성,590.9,11.7,월
2024-11-12,의성,556.4,12.5,화
2024-11-13,의성,548.9,12.4,수
2024-11-14,의성,545.3,15.3,목
2024-11-15,의성,554.5,12.1,금
2024-11-16,의성,517.8,13.6,토
2024-11-17,의성,549.0,11.5,일
2024-11-18,의성,600.1,12.6,월
2024-11-19,의성,543.9,10.5,화
2024-11-20,의성,575.7,12.7,수
2024-11-21,의성,582.7,13.8,목
2024-11-22,의성,537.5,12.9,금
2024-11-23,의성,522.2,16.3,토
2024-11-24,의성,504.5,13.9,일
2024-11-25,의성,546.9,13.1,월
2024-11-26,의성,574.6,13.4,화
2024-11-27,의성,605.4,12.6,수
2024-11-28,의성,565.0,10.0,목
2024-11-29,의성,646.4,13.4,금
2024-11-30,의성,542.1,12.2,토
2024-12-01,의성,770.2,6.8,일
2024-12-02,의성,783.7,3.5,월
2024-12-03,의성,682.2,3.8,화
2024-12-04,의성,785.4,7.6,수
2024-12-05,의성,775.9,6.4,목
2024-12-06,의성,769.9,13.2,금
2024-12-07,의성,679.2,8.0,토
2024-12-08,의성,693.6,7.6,일
2024-12-09,의성,850.9,6.2,월
2024-12-10,의성,785.3,9.4,화
2024-12-11,의성,765.9,2.4,수
2024-12-12,의성,771.0,12.4,목
2024-12-13,의성,836.2,9.2,금
2024-12-14,의성,672.5,7.4,토
2024-12-15,의성,726.0,2.1,일
2024-12-16,의성,786.9,5.4,월
2024-12-17,의성,769.7,4.5,화
2024-12-18,의성,790.5,7.1,수
2024-12-19,의성,826.7,4.8,목
2024-12-20,의성,714.7,5.8,금
2024-12-21,의성,703.2,6.8,토
2024-12-22,의성,749.8,7.3,일
2024-12-23,의성,775.3,6.5,월
2024-12-24,의성,812.0,4.8,화
2024-12-25,의성,763.6,7.4,수
2024-12-26,의성,836.3,3.2,목
2024-12-27,의성,756.9,4.6,금
2024-12-28,의성,660.0,7.7,토
2024-12-29,의성,627.4,4.0,일
2024-12-30,의성,758.7,8.5,월
2024-12-31,의성,741.2,12.9,화
2023-01-01,예천,841.8,3.2,일
2023-01-02,예천,939.9,5.5,월
2023-01-03,예천,915.4,6.2,화
2023-01-04,예천,876.0,2.2,수
2023-01-05,예천,937.6,0.6,목
2023-01-06,예천,932.1,4.4,금
2023-01-07,예천,919.4,7.5,토
2023-01-08,예천,788.6,4.3,일
2023-01-09,예천,933.6,3.9,월
2023-01-10,예천,928.9,3.7,화
2023-01-11,예천,943.9,3.7,수
2023-01-12,예천,972.5,3.7,목
2023-01-13,예천,918.7,5.7,금
2023-01-14,예천,823.8,7.5,토
2023-01-15,예천,882.7,1.8,일
2023-01-16,예천,978.0,3.4,월
2023-01-17,예천,1029.5,0.2,화
2023-01-18,예천,890.3,6.3,수
2023-01-19,예천,1043.0,2.0,목
2023-01-20,예천,922.4,3.5,금
2023-01-21,예천,851.1,0.5,토
2023-01-22,예천,897.2,4.5,일
2023-01-23,예천,889.3,2.2,월
2023-01-24,예천,1010.9,5.9,화
2023-01-25,예천,1014.5,1.9,수
2023-01-26,예천,1015.0,5.1,목
2023-01-27,예천,841.1,4.9,금
2023-01-28,예천,912.2,4.7,토
2023-01-29,예천,849.4,3.2,일
2023-01-30,예천,823.0,4.6,월
2023-01-31,예천,919.1,8.3,화
2023-02-01,예천,881.7,8.0,수
2023-02-02,예천,903.5,9.5,목
2023-02-03,예천,845.9,6.5,금
2023-02-04,예천,722.3,8.6,토
2023-02-05,예천,753.2,8.3,일
2023-02-06,예천,892.6,9.5,월
2023-02-07,예천,889.1,8.3,화
2023-02-08,예천,847.4,3.5,수
2023-02-09,예천,892.9,8.4,목
2023-02-10,예천,903.4,9.4,금
2023-02-11,예천,765.2,5.1,토
2023-02-12,예천,704.7,7.2,일
2023-02-13,예천,905.1,10.4,월
2023-02-14,예천,815.5,9.5,화
2023-02-15,예천,984.3,9.5,수
2023-02-16,예천,919.7,4.4,목
2023-02-17,예천,817.1,7.0,금
2023-02-18,예천,830.2,8.0,토
2023-02-19,예천,843.4,5.8,일
2023-02-20,예천,819.3,3.7,월
2023-02-21,예천,886.6,7.3,화
2023-02-22,예천,921.3,5.6,수
2023-02-23,예천,923.5,8.1,목
2023-02-24,예천,912.2,6.8,금
2023-02-25,예천,878.8,6.1,토
2023-02-26,예천,880.8,5.4,일
2023-02-27,예천,824.6,7.1,월
2023-02-28,예천,891.1,9.7,화
2023-03-01,예천,653.7,14.2,수
2023-03-02,예천,597.8,13.2,목
2023-03-03,예천,616.0,14.5,금
2023-03-04,예천,494.7,13.9,토
2023-03-05,예천,536.7,13.4,일
2023-03-06,예천,635.2,15.8,월
2023-03-07,예천,631.0,13.0,화
2023-03-08,예천,666.0,10.5,수
2023-03-09,예천,628.1,16.5,목
2023-03-10,예천,598.5,15.7,금
2023-03-11,예천,555.5,10.9,토
2023-03-12,예천,543.5,13.4,일
2023-03-13,예천,625.4,13.6,월
2023-03-14,예천,632.0,10.5,화
2023-03-15,예천,621.3,14.2,수
2023-03-16,예천,578.5,14.8,목
2023-03-17,예천,580.0,13.4,금
2023-03-18,예천,536.9,10.3,토
2023-03-19,예천,539.2,10.6,일
2023-03-20,예천,641.8,12.1,월
2023-03-21,예천,567.2,11.9,화
2023-03-22,예천,590.2,14.8,수
2023-03-23,예천,629.8,12.4,목
2023-03-24,예천,649.7,12.9,금
2023-03-25,예천,530.5,13.5,토
2023-03-26,예천,559.8,16.9,일
2023-03-27,예천,645.7,12.2,월
2023-03-28,예천,628.3,13.0,화
2023-03-29,예천,607.5,17.5,수
2023-03-30,예천,619.6,11.9,목
2023-03-31,예천,569.6,14.6,금
2023-04-01,예천,370.0,16.1,토
2023-04-02,예천,373.1,16.7,일
2023-04-03,예천,404.6,21.0,월
2023-04-04,예천,425.0,17.1,화
2023-04-05,예천,387.6,21.7,수
2023-04-06,예천,440.8,21.6,목
2023-04-07,예천,449.3,21.9,금
2023-04-08,예천,374.4,24.4,토
2023-04-09,예천,373.2,20.2,일
2023-04-10,예천,456.0,20.0,월
2023-04-11,예천,405.3,17.3,화
2023-04-12,예천,445.1,22.8,수
2023-04-13,예천,441.6,19.3,목
2023-04-14,예천,455.3,20.7,금
2023-04-15,예천,400.7,20.1,토
2023-04-16,예천,392.5,25.3,일
2023-04-17,예천,438.8,20.1,월
2023-04-18,예천,474.1,19.3,화
2023-04-19,예천,417.7,20.4,수
2023-04-20,예천,446.7,18.3,목
2023-04-21,예천,413.0,21.7,금
2023-04-22,예천,352.4,21.2,토
2023-04-23,예천,389.8,20.4,일
2023-04-24,예천,407.2,23.4,월
2023-04-25,예천,404.5,17.4,화
2023-04-26,예천,451.8,17.3,수
2023-04-27,예천,430.3,23.1,목
2023-04-28,예천,426.3,22.4,금
2023-04-29,예천,374.8,19.8,토
2023-04-30,예천,351.7,19.4,일
2023-05-01,예천,307.4,28.0,월
2023-05-02,예천,309.4,29.0,화
2023-05-03,예천,294.6,27.2,수
2023-05-04,예천,319.4,27.6,목
2023-05-05,예천,309.3,25.2,금
2023-05-06,예천,267.2,28.0,토
2023-05-07,예천,280.4,26.3,일
2023-05-08,예천,313.4,25.2,월
2023-05-09,예천,324.4,25.7,화
2023-05-10,예천,294.7,32.2,수
2023-05-11,예천,296.8,28.6,목
2023-05-12,예천,288.5,29.6,금
2023-05-13,예천,265.1,28.5,토
2023-05-14,예천,262.9,27.1,일
2023-05-15,예천,295.1,29.1,월
2023-05-16,예천,302.7,28.6,화
2023-05-17,예천,310.3,27.3,수
2023-05-18,예천,311.2,26.0,목
2023-05-19,예천,296.0,30.6,금
2023-05-20,예천,298.0,29.8,토
2023-05-21,예천,257.0,25.9,일
2023-05-22,예천,299.6,28.1,월
2023-05-23,예천,308.5,31.2,화
2023-05-24,예천,290.3,25.9,수
2023-05-25,예천,299.2,29.7,목
2023-05-26,예천,322.7,27.6,금
2023-05-27,예천,276.6,26.5,토
2023-05-28,예천,286.7,27.5,일
2023-05-29,예천,304.6,28.7,월
2023-05-30,예천,302.3,27.6,화
2023-05-31,예천,312.0,24.5,수
2023-06-01,예천,184.0,36.8,목
2023-06-02,예천,184.1,31.4,금
2023-06-03,예천,177.1,34.4,토
2023-06-04,예천,165.3,32.7,일
2023-06-05,예천,177.4,33.2,월
2023-06-06,예천,200.9,33.3,화
2023-06-07,예천,177.7,30.5,수
2023-06-08,예천,186.6,36.1,목
2023-06-09,예천,191.0,35.3,금
2023-06-10,예천,177.0,32.7,토
2023-06-11,예천,174.4,31.2,일
2023-06-12,예천,179.8,32.2,월
2023-06-13,예천,190.0,33.7,화
2023-06-14,예천,180.9,32.7,수
2023-06-15,예천,200.9,36.2,목
2023-06-16,예천,189.6,34.9,금
2023-06-17,예천,190.2,29.5,토
2023-06-18,예천,166.8,32.9,일
2023-06-19,예천,203.7,33.8,월
2023-06-20,예천,204.8,32.9,화
2023-06-21,예천,182.1,35.2,수
2023-06-22,예천,201.7,31.6,목
2023-06-23,예천,191.1,27.6,금
2023-06-24,예천,169.1,30.1,토
2023-06-25,예천,170.1,32.4,일
2023-06-26,예천,181.9,31.9,월
2023-06-27,예천,210.5,37.6,화
2023-06-28,예천,207.7,30.7,수
2023-06-29,예천,193.7,32.2,목
2023-06-30,예천,186.1,32.9,금
2023-07-01,예천,139.5,37.0,토
2023-07-02,예천,129.6,34.0,일
2023-07-03,예천,141.4,33.2,월
2023-07-04,예천,144.8,35.0,화
2023-07-05,예천,164.5,34.5,수
2023-07-06,예천,153.8,37.4,목
2023-07-07,예천,168.5,34.8,금
2023-07-08,예천,136.3,36.0,토
2023-07-09,예천,141.3,32.1,일
2023-07-10,예천,149.1,36.7,월
2023-07-11,예천,151.2,35.6,화
2023-07-12,예천,134.8,34.6,수
2023-07-13,예천,161.5,34.6,목
2023-07-14,예천,154.4,33.7,금
2023-07-15,예천,141.1,33.5,토
2023-07-16,예천,132.1,34.6,일
2023-07-17,예천,161.2,37.7,월
2023-07-18,예천,157.8,33.8,화
2023-07-19,예천,158.9,36.1,수
2023-07-20,예천,161.8,31.6,목
2023-07-21,예천,151.2,33.9,금
2023-07-22,예천,140.7,40.3,토
2023-07-23,예천,123.3,34.2,일
2023-07-24,예천,143.6,37.8,월
2023-07-25,예천,151.4,33.0,화
2023-07-26,예천,160.0,37.8,수
2023-07-27,예천,156.4,34.7,목
2023-07-28,예천,155.1,33.8,금
2023-07-29,예천,145.3,35.1,토
2023-07-30,예천,142.0,36.9,일
2023-07-31,예천,159.7,34.3,월
2023-08-01,예천,182.1,32.8,화
2023-08-02,예천,193.3,32.2,수
2023-08-03,예천,190.7,34.8,목
2023-08-04,예천,193.0,30.6,금
2023-08-05,예천,174.9,33.2,토
2023-08-06,예천,182.1,34.8,일
2023-08-07,예천,186.6,31.8,월
2023-08-08,예천,199.2,30.9,화
2023-08-09,예천,189.5,35.9,수
2023-08-10,예천,206.6,32.5,목
2023-08-11,예천,196.7,34.0,금
2023-08-12,예천,179.1,30.6,토
2023-08-13,예천,163.4,31.1,일
2023-08-14,예천,186.9,32.3,월
2023-08-15,예천,178.6,32.5,화
2023-08-16,예천,203.4,34.9,수
2023-08-17,예천,201.9,29.1,목
2023-08-18,예천,200.7,31.4,금
2023-08-19,예천,173.5,32.9,토
2023-08-20,예천,183.8,32.6,일
2023-08-21,예천,198.4,30.5,월
2023-08-22,예천,199.4,35.2,화
2023-08-23,예천,187.4,37.6,수
2023-08-24,예천,191.5,34.9,목
2023-08-25,예천,192.4,35.5,금
2023-08-26,예천,184.6,32.2,토
2023-08-27,예천,161.0,32.0,일
2023-08-28,예천,198.5,32.0,월
2023-08-29,예천,193.6,35.8,화
2023-08-30,예천,179.4,35.6,수
2023-08-31,예천,189.7,32.1,목
2023-09-01,예천,309.3,27.3,금
2023-09-02,예천,271.0,28.9,토
2023-09-03,예천,276.6,27.8,일
2023-09-04,예천,306.2,25.6,월
2023-09-05,예천,305.5,27.2,화
2023-09-06,예천,309.2,27.6,수
2023-09-07,예천,327.6,26.6,목
2023-09-08,예천,296.9,25.2,금
2023-09-09,예천,262.8,33.1,토
2023-09-10,예천,287.4,24.8,일
2023-09-11,예천,304.4,23.3,월
2023-09-12,예천,284.2,31.8,화
2023-09-13,예천,284.9,23.5,수
2023-09-14,예천,325.3,29.3,목
2023-09-15,예천,318.5,26.5,금
2023-09-16,예천,302.0,30.3,토
2023-09-17,예천,245.3,27.0,일
2023-09-18,예천,301.4,25.9,월
2023-09-19,예천,305.1,27.0,화
2023-09-20,예천,327.6,29.7,수
2023-09-21,예천,324.9,27.2,목
2023-09-22,예천,309.0,28.2,금
2023-09-23,예천,278.2,29.3,토
2023-09-24,예천,257.3,31.6,일
2023-09-25,예천,306.1,26.5,월
2023-09-26,예천,327.5,28.4,화
2023-09-27,예천,286.1,27.5,수
2023-09-28,예천,319.6,29.2,목
2023-09-29,예천,307.9,23.6,금
2023-09-30,예천,268.0,24.3,토
2023-10-01,예천,432.6,18.2,일
2023-10-02,예천,432.3,20.2,월
2023-10-03,예천,428.9,21.8,화
2023-10-04,예천,443.2,20.7,수
2023-10-05,예천,473.6,19.3,목
2023-10-06,예천,492.9,21.0,금
2023-10-07,예천,422.2,19.8,토
2023-10-08,예천,419.6,19.1,일
2023-10-09,예천,459.7,20.9,월
2023-10-10,예천,469.7,16.4,화
2023-10-11,예천,446.3,20.7,수
2023-10-12,예천,496.1,17.4,목
2023-10-13,예천,456.7,21.0,금
2023-10-14,예천,398.7,17.7,토
2023-10-15,예천,418.7,22.6,일
2023-10-16,예천,473.8,18.9,월
2023-10-17,예천,496.7,18.4,화
2023-10-18,예천,451.2,22.7,수
2023-10-19,예천,401.5,18.7,목
2023-10-20,예천,431.1,17.0,금
2023-10-21,예천,409.0,20.3,토
2023-10-22,예천,410.0,17.3,일
2023-10-23,예천,474.2,21.0,월
2023-10-24,예천,459.0,16.2,화
2023-10-25,예천,482.8,17.2,수
2023-10-26,예천,441.3,21.6,목
2023-10-27,예천,451.3,18.5,금
2023-10-28,예천,422.8,15.5,토
2023-10-29,예천,436.0,19.5,일
2023-10-30,예천,447.7,17.8,월
2023-10-31,예천,438.8,17.0,화
2023-11-01,예천,727.5,10.1,수
2023-11-02,예천,697.3,11.1,목
2023-11-03,예천,649.0,11.7,금
2023-11-04,예천,642.4,12.2,토
2023-11-05,예천,648.9,10.1,일
2023-11-06,예천,676.3,10.8,월
2023-11-07,예천,670.0,13.6,화
2023-11-08,예천,682.1,12.6,수
2023-11-09,예천,610.5,12.8,목
2023-11-10,예천,714.3,8.8,금
2023-11-11,예천,595.3,14.6,토
2023-11-12,예천,632.9,12.0,일
2023-11-13,예천,622.7,13.9,월
2023-11-14,예천,681.5,10.7,화
2023-11-15,예천,779.6,13.9,수
2023-11-16,예천,644.2,12.0,목
2023-11-17,예천,738.8,13.3,금
2023-11-18,예천,595.4,12.7,토
2023-11-19,예천,644.4,14.4,일
2023-11-20,예천,706.2,10.4,월
2023-11-21,예천,734.0,14.5,화
2023-11-22,예천,680.6,12.4,수
2023-11-23,예천,651.1,15.0,목
2023-11-24,예천,645.5,13.4,금
2023-11-25,예천,615.7,14.6,토
2023-11-26,예천,639.0,15.0,일
2023-11-27,예천,742.4,10.1,월
2023-11-28,예천,723.6,15.6,화
2023-11-29,예천,682.4,11.0,수
2023-11-30,예천,668.6,12.8,목
2023-12-01,예천,930.7,10.4,금
2023-12-02,예천,845.7,1.6,토
2023-12-03,예천,828.5,6.3,일
2023-12-04,예천,961.3,6.3,월
2023-12-05,예천,937.1,9.2,화
2023-12-06,예천,922.1,6.3,수
2023-12-07,예천,886.9,7.0,목
2023-12-08,예천,945.3,8.2,금
2023-12-09,예천,883.8,10.1,토
2023-12-10,예천,865.7,5.6,일
2023-12-11,예천,956.2,5.1,월
2023-12-12,예천,876.7,6.0,화
2023-12-13,예천,800.4,7.6,수
2023-12-14,예천,915.8,3.5,목
2023-12-15,예천,906.9,7.2,금
2023-12-16,예천,797.6,3.9,토
2023-12-17,예천,855.8,7.8,일
2023-12-18,예천,977.4,7.0,월
2023-12-19,예천,889.5,7.8,화
2023-12-20,예천,859.2,6.4,수
2023-12-21,예천,975.4,6.8,목
2023-12-22,예천,988.8,8.4,금
2023-12-23,예천,887.6,6.4,토
2023-12-24,예천,892.8,6.6,일
2023-12-25,예천,956.7,7.0,월
2023-12-26,예천,915.1,10.0,화
2023-12-27,예천,983.5,7.4,수
2023-12-28,예천,863.0,6.7,목
2023-12-29,예천,902.3,11.3,금
2023-12-30,예천,879.7,7.3,토
2023-12-31,예천,789.7,5.8,일
2024-01-01,예천,876.2,5.5,월
2024-01-02,예천,974.3,4.4,화
2024-01-03,예천,888.2,4.5,수
2024-01-04,예천,967.5,8.2,목
2024-01-05,예천,950.0,7.9,금
2024-01-06,예천,877.9,3.2,토
2024-01-07,예천,815.2,4.6,일
2024-01-08,예천,932.6,7.9,월
2024-01-09,예천,1026.4,1.3,화
2024-01-10,예천,933.2,4.0,수
2024-01-11,예천,1046.3,1.5,목
2024-01-12,예천,965.3,2.4,금
2024-01-13,예천,884.5,6.8,토
2024-01-14,예천,792.5,4.9,일
2024-01-15,예천,971.5,3.4,월
2024-01-16,예천,972.3,3.4,화
2024-01-17,예천,1008.8,6.4,수
2024-01-18,예천,1068.2,2.5,목
2024-01-19,예천,962.4,6.5,금
2024-01-20,예천,968.7,7.2,토
2024-01-21,예천,856.5,2.1,일
2024-01-22,예천,971.8,0.2,월
2024-01-23,예천,960.6,5.7,화
2024-01-24,예천,863.9,3.7,수
2024-01-25,예천,1032.5,5.7,목
2024-01-26,예천,983.7,3.8,금
2024-01-27,예천,886.1,1.9,토
2024-01-28,예천,833.2,4.2,일
2024-01-29,예천,943.6,3.5,월
2024-01-30,예천,899.4,5.8,화
2024-01-31,예천,960.5,4.2,수
2024-02-01,예천,965.0,4.8,목
2024-02-02,예천,855.9,5.3,금
2024-02-03,예천,868.6,5.1,토
2024-02-04,예천,759.6,8.1,일
2024-02-05,예천,894.4,9.2,월
2024-02-06,예천,870.2,7.5,화
2024-02-07,예천,900.5,5.5,수
2024-02-08,예천,965.9,5.9,목
2024-02-09,예천,953.5,4.5,금
2024-02-10,예천,808.9,6.8,토
2024-02-11,예천,771.8,8.7,일
2024-02-12,예천,765.6,8.7,월
2024-02-13,예천,844.6,5.6,화
2024-02-14,예천,876.0,4.5,수
2024-02-15,예천,916.6,7.8,목
2024-02-16,예천,856.0,7.5,금
2024-02-17,예천,801.9,7.7,토
2024-02-18,예천,827.9,8.9,일
2024-02-19,예천,845.8,7.1,월
2024-02-20,예천,861.2,5.7,화
2024-02-21,예천,897.4,6.4,수
2024-02-22,예천,883.2,8.4,목
2024-02-23,예천,891.8,7.0,금
2024-02-24,예천,760.1,6.0,토
2024-02-25,예천,769.3,3.5,일
2024-02-26,예천,854.4,8.0,월
2024-02-27,예천,906.2,6.5,화
2024-02-28,예천,837.7,8.1,수
2024-02-29,예천,935.4,9.0,목
2024-03-01,예천,590.6,10.2,금
2024-03-02,예천,550.3,14.9,토
2024-03-03,예천,515.6,8.1,일
2024-03-04,예천,580.2,12.0,월
2024-03-05,예천,617.0,11.7,화
2024-03-06,예천,607.1,15.4,수
2024-03-07,예천,660.0,14.6,목
2024-03-08,예천,624.8,15.4,금
2024-03-09,예천,567.2,8.6,토
2024-03-10,예천,552.2,14.6,일
2024-03-11,예천,642.5,16.0,월
2024-03-12,예천,649.5,13.6,화
2024-03-13,예천,539.2,13.2,수
2024-03-14,예천,652.9,11.5,목
2024-03-15,예천,609.1,10.9,금
2024-03-16,예천,603.9,10.4,토
2024-03-17,예천,529.9,15.9,일
2024-03-18,예천,595.0,12.8,월
2024-03-19,예천,631.7,13.7,화
2024-03-20,예천,626.2,14.1,수
2024-03-21,예천,584.3,18.4,목
2024-03-22,예천,603.9,9.1,금
2024-03-23,예천,513.0,9.4,토
2024-03-24,예천,528.8,10.5,일
2024-03-25,예천,632.0,10.6,월
2024-03-26,예천,610.5,11.5,화
2024-03-27,예천,592.4,14.3,수
2024-03-28,예천,627.3,12.0,목
2024-03-29,예천,542.5,8.6,금
2024-03-30,예천,568.0,13.2,토
2024-03-31,예천,558.8,16.6,일
2024-04-01,예천,419.4,21.6,월
2024-04-02,예천,458.8,20.6,화
2024-04-03,예천,432.3,15.8,수
2024-04-04,예천,429.5,24.3,목
2024-04-05,예천,410.2,23.3,금
2024-04-06,예천,381.8,19.9,토
2024-04-07,예천,358.9,15.6,일
2024-04-08,예천,440.9,17.8,월
2024-04-09,예천,430.4,21.7,화
2024-04-10,예천,420.0,21.6,수
2024-04-11,예천,423.7,22.4,목
2024-04-12,예천,417.9,20.1,금
2024-04-13,예천,373.1,21.4,토
2024-04-14,예천,359.6,22.0,일
2024-04-15,예천,438.1,17.8,월
2024-04-16,예천,413.9,19.8,화
2024-04-17,예천,410.6,21.8,수
2024-04-18,예천,453.1,19.6,목
2024-04-19,예천,456.8,23.1,금
2024-04-20,예천,404.6,19.4,토
2024-04-21,예천,363.9,18.1,일
2024-04-22,예천,458.9,15.3,월
2024-04-23,예천,420.8,18.3,화
2024-04-24,예천,438.2,18.2,수
2024-04-25,예천,395.9,19.2,목
2024-04-26,예천,393.1,20.9,금
2024-04-27,예천,341.0,18.3,토
2024-04-28,예천,384.6,17.2,일
2024-04-29,예천,392.1,16.1,월
2024-04-30,예천,412.0,20.0,화
2024-05-01,예천,336.2,31.5,수
2024-05-02,예천,316.6,25.8,목
2024-05-03,예천,298.8,29.0,금
2024-05-04,예천,277.0,24.5,토
2024-05-05,예천,271.2,27.2,일
2024-05-06,예천,296.4,28.4,월
2024-05-07,예천,309.7,25.2,화
2024-05-08,예천,289.9,28.3,수
2024-05-09,예천,280.7,29.4,목
2024-05-10,예천,304.0,26.3,금
2024-05-11,예천,269.4,26.2,토
2024-05-12,예천,265.4,31.2,일
2024-05-13,예천,314.7,32.4,월
2024-05-14,예천,315.3,27.7,화
2024-05-15,예천,292.7,32.6,수
2024-05-16,예천,296.4,25.3,목
2024-05-17,예천,281.4,27.6,금
2024-05-18,예천,300.7,27.5,토
2024-05-19,예천,273.1,27.8,일
2024-05-20,예천,321.8,26.3,월
2024-05-21,예천,336.4,25.8,화
2024-05-22,예천,312.0,31.4,수
2024-05-23,예천,323.9,27.5,목
2024-05-24,예천,295.6,29.7,금
2024-05-25,예천,258.9,26.4,토
2024-05-26,예천,286.4,28.3,일
2024-05-27,예천,301.0,24.8,월
2024-05-28,예천,294.2,24.8,화
2024-05-29,예천,296.7,28.6,수
2024-05-30,예천,282.9,26.9,목
2024-05-31,예천,307.3,27.9,금
2024-06-01,예천,171.6,31.5,토
2024-06-02,예천,166.2,33.4,일
2024-06-03,예천,209.9,30.0,월
2024-06-04,예천,191.6,31.7,화
2024-06-05,예천,226.5,35.0,수
2024-06-06,예천,196.8,30.5,목
2024-06-07,예천,187.3,31.6,금
2024-06-08,예천,163.5,31.5,토
2024-06-09,예천,160.5,32.9,일
2024-06-10,예천,193.0,34.9,월
2024-06-11,예천,188.0,33.8,화
2024-06-12,예천,195.3,32.3,수
